1,1669287981.237623355,269.139,66.374,268.688,133.324,236.245,133.754,301.773,132.887,229.643,193.741,316.317,187.458,216.621,251.764,319.857,254.3,268.765,179.963,-132.421,452.413,1487.68,-141.282,293.96,1573.3,-232.87,295.644,1588.71,-49.6935,292.275,1557.89,-265.671,136.124,1680.06,-10.7027,152.81,1660.48,-277.917,-31.6519,1536.11,-0.382183,-38.1608,1523.64,-141.96,166.483,1583.21
1,1669287981.269066511,268.831,66.4348,268.508,134.082,235.79,134.503,301.846,133.652,227.972,195.191,316.473,188.02,214.449,255.241,318.779,256.826,268.593,180.446,-133.221,452.251,1487.66,-141.636,291.578,1571.71,-233.807,293.147,1586.48,-49.4646,290.009,1556.94,-269.361,131.261,1672.47,-10.2382,151.006,1658.61,-277.85,-40.1523,1504.14,-3.21478,-44.3485,1504.84,-142.262,164.939,1581.26
1,1669287981.302059786,268.429,66.4763,267.282,135.478,234.332,135.924,300.832,135.023,226.372,196.61,316.618,192.345,212.98,260.43,318.55,239.816,267.658,181.974,-134.2,451.918,1486.93,-144.023,285.782,1561.04,-236.152,287.128,1575.13,-51.8943,284.436,1546.95,-272.413,126.345,1662.5,-9.73742,137.337,1645.39,-277.818,-53.0789,1483.33,-3.88592,0.492966,1531.69,-144.071,159.845,1572.77
1,1669287981.336265901,267.963,66.3293,266.635,134.837,232.425,135.183,300.864,134.49,224.845,198.251,316.413,193.458,211.882,259.45,326.016,247.205,267.266,181.757,-135.137,451.375,1483.88,-144.57,285.128,1547.98,-237.311,284.264,1548.39,-51.8286,285.993,1547.57,-272.944,119.851,1639.02,-10.2828,133.515,1637.86,-277.755,-50.0064,1467.93,16.0036,-19.1841,1520.11,-143.365,158.47,1553.43
1,1669287981.369542981,267.926,66.2423,265.838,134.529,231.179,134.749,300.273,134.311,216.711,199.168,316.265,192.48,216.977,269.449,324.319,243.942,266.672,181.77,-134.957,450.681,1480.86,-145.678,283.911,1536.87,-238.125,282.404,1531.9,-53.231,285.417,1541.83,-288.977,114.329,1598.64,-10.6821,136.006,1634.07,-252.955,-72.3667,1402.98,11.4459,-10.455,1514.15,-143.857,157.208,1541.4
1,1669287981.402646472,266.945,65.46,264.531,133.425,229.258,133.841,299.391,133.015,213.96,199.977,316.203,189.461,205.959,259.169,318.154,251.393,265.952,181.343,-135.857,447.305,1463.18,-147.508,283.642,1519.51,-239.889,280.876,1510.58,-55.1265,286.409,1528.45,-292.854,110.622,1578.06,-10.7812,143.6,1622.23,-283.052,-47.6162,1418.24,-4.82567,-29.7999,1493.38,-144.463,156.909,1527.28
1,1669287981.435248531,265.599,65.2592,262.903,132.272,227.473,132.9,298.12,131.647,212.893,199.232,315.936,188.131,207.681,263.214,318.769,257.042,264.357,180.825,-138.479,445.17,1454.52,-150.139,283.509,1502.54,-242.571,281.005,1498.01,-57.7075,286.013,1507.07,-291.903,111.198,1557.26,-11.3952,145.545,1602.05,-272.498,-56.3658,1386.27,-3.14155,-43.532,1458.37,-147.088,156.55,1510.45
1,1669287981.471826338,264.66,65.6086,261.899,131.198,226.466,131.682,297.302,130.714,211.738,197.519,314.636,188.255,196.234,253.78,321.363,243.951,262.762,179.797,-140.478,443.039,1450.46,-151.799,284.493,1492.88,-244.271,283.11,1492.26,-59.3278,285.877,1493.5,-293.223,115.15,1547.61,-14.8116,142.996,1577.79,-300.528,-33.4869,1387.47,3.45101,-10.0134,1446.95,-149.93,157.824,1496.73
1,1669287981.502199760,264.022,65.9228,261.104,130.546,225.766,131.066,296.565,130.025,210.596,196.769,313.06,187.241,193.104,253.263,309.081,280.427,261.619,179.23,-141.881,441.573,1448.27,-153.343,285.207,1487.71,-245.775,284.346,1490.29,-60.9104,286.068,1485.13,-295.224,116.751,1541.91,-18.92,143.957,1557.85,-303.651,-31.7639,1367.32,-26.5426,-98.3481,1388.95,-152.128,158.483,1488.95
1,1669287981.535375627,263.556,65.9439,260.341,130.404,224.745,130.73,296.173,130.075,208.426,198.942,311.634,188.189,193.263,263.617,318.088,259.054,260.248,179.189,-142.743,440.534,1445.04,-154.539,284.127,1480.14,-247.56,284.214,1485.02,-61.5182,284.04,1475.27,-298.196,109.822,1527.14,-22.6568,140.428,1547.45,-286.239,-53.3828,1290.53,-4.68788,-46.7653,1401.31,-154.698,157.568,1479.37
1,1669287981.569628342,262.731,65.868,259.143,132.282,222.592,132.649,295.991,131.912,207.224,200.903,311.348,189.362,194.062,262.05,320.54,257.37,259.176,180.713,-142.783,434.501,1424.63,-155.796,275.986,1462.81,-250.375,276.158,1468.72,-61.2162,275.815,1456.9,-297.108,103.085,1505.36,-23.2564,136.225,1535.92,-284.79,-49.9035,1292.14,1.31754,-42.4035,1393.77,-155.906,152.091,1464.64
