1,1669290886.648953439,261.242,55.0673,254.347,107.174,215.522,109.874,293.462,104.455,197.979,200.652,314.733,180.696,230.61,217.052,322.021,260.284,258.285,172.264,-130.999,412.632,1273.91,-150.762,305.263,1312.14,-240.81,300.17,1317.02,-60.7152,310.356,1307.27,-286.472,92.4529,1341.49,-12.8618,144.946,1395.44,-190.046,48.8272,1214.82,4.44428,-44.6504,1256.79,-142.124,156.115,1315.88
1,1669290886.684889633,261.363,55.518,254.223,107.615,215.237,110.467,293.534,104.74,197.923,200.759,314.188,180.806,240.93,210.587,322.135,260.218,258.215,172.155,-130.746,411.688,1274.1,-151,304.151,1311.72,-241.498,298.84,1317.18,-60.5017,309.463,1306.25,-285.681,91.9062,1337.17,-14.2298,145.037,1398.91,-166.953,62.1538,1206.49,4.70064,-44.5558,1258.19,-142.144,156.212,1314.58
1,1669290886.715968922,261.515,54.9037,254.295,108.31,215.244,111.213,293.723,105.378,197.918,200.765,313.96,180.802,241.105,211.156,322.63,258.913,258.171,172.275,-130.223,412.473,1272.29,-150.772,302.432,1311.18,-241.535,297.182,1317.47,-60.0091,307.682,1304.89,-285.85,91.9428,1337.92,-14.8043,145.208,1400.46,-166.838,61.0458,1208.34,5.81861,-41.8795,1264.24,-142.129,155.811,1313.51
1,1669290886.749311299,261.524,54.6631,254.546,109.121,215.364,112.035,294.166,106.175,197.585,201.303,313.804,180.58,194.189,241.651,322.759,257.561,258.282,172.699,-130.135,412.792,1271.62,-150.158,300.491,1310.85,-241.379,295.436,1318.14,-58.9357,305.547,1303.55,-287.575,90.9801,1342.32,-15.1917,145.818,1401.09,-269.215,-3.53627,1222.71,6.1353,-39.0773,1270.46,-141.874,154.832,1313.5
1,1669290886.782729173,261.685,54.5567,255.135,109.639,216.086,112.381,294.683,106.862,198.474,204.346,314.066,180.732,241.232,210.781,322.384,256.197,258.516,172.896,-129.639,412.591,1270.27,-148.742,299.174,1310.29,-239.798,294.74,1318.6,-57.6856,303.609,1301.97,-290.081,85.1736,1363.93,-14.5647,145.581,1402.4,-166.545,61.8309,1208.16,5.29744,-36.0187,1269.64,-141.37,154.416,1313.82
1,1669290886.815820123,261.941,54.352,255.651,109.788,216.783,112.351,295.057,107.19,201.84,203.725,314.41,183.193,195.333,244.981,324.803,277.146,258.666,172.817,-128.915,412.55,1268.75,-147.654,299.025,1311.13,-238.465,295.15,1320.12,-56.8424,302.9,1302.14,-285.625,87.7577,1381.24,-13.7057,139.397,1401.01,-262.373,-10.4919,1202.56,10.5001,-81.2796,1249.27,-141.131,154.717,1314.81
1,1669290886.849492625,262.21,54.1369,255.711,109.314,216.855,111.853,295.124,106.737,204.817,197.648,314.642,183.766,198.956,257.682,321.637,261.952,258.64,172.3,-128.245,412.793,1268.02,-147.583,300.251,1311.72,-238.468,296.511,1321.06,-56.6987,303.991,1302.39,-280.583,103.252,1391.92,-13.1348,137.979,1400.87,-249.935,-36.5407,1179.85,3.607,-48.402,1258.85,-141.262,155.984,1315.46
1,1669290886.882530216,262.687,54.023,255.833,108.612,216.92,111.137,295.31,106.051,206.448,190.835,314.418,182.282,193.116,239.054,322.573,260.124,258.717,171.65,-127.116,412.815,1267.31,-147.274,301.802,1311.47,-238.289,298.13,1320.89,-56.2597,305.474,1302.04,-276.984,120.025,1393.81,-13.7054,141.83,1402.98,-267.335,1.99377,1203.9,5.71439,-44.7243,1268.89,-141.06,157.453,1315.24
1,1669290886.921154324,263.025,53.9093,255.943,107.994,216.939,110.538,295.503,105.415,207.261,188.096,314.706,182.555,197.391,249.645,322.698,259.637,258.876,171.099,-126.27,412.753,1266.35,-146.963,303.099,1310.93,-238.122,299.364,1320.21,-55.8046,306.835,1301.65,-274.555,126.505,1391.55,-12.9988,141.169,1403.05,-272.579,-21.4603,1270.32,5.97795,-43.5407,1265.92,-140.65,158.672,1314.82
1,1669290886.950279691,263.388,53.6534,256.426,107.805,217.631,110.311,295.775,105.263,208.751,186.918,315.08,182.492,197.546,245.237,324.286,256.655,259.334,170.815,-125.254,412.63,1264.24,-145.789,303.399,1310.35,-236.419,299.757,1319.64,-55.1589,307.041,1301.06,-268.338,128.14,1378.25,-12.0855,141.374,1403.55,-265.374,-11.3582,1238.3,9.56205,-37.1887,1274.84,-139.567,159.294,1314.56
1,1669290886.984262780,263.542,53.6407,257.558,110.877,218.297,113.133,297.366,108.59,208.751,189.931,316.256,181.211,200.762,256.915,320.792,260.902,260.046,172.264,-124.918,412.668,1264.26,-143.197,296.353,1310.38,-234.847,293.192,1319.45,-51.5466,299.514,1301.3,-268.504,120.94,1379.1,-9.20588,144.677,1405.06,-261.241,-37.0887,1251.9,1.74965,-46.1906,1261.67,-137.935,155.966,1314.61
1,1669290887.017312251,263.762,53.9264,257.632,110.305,218.134,112.528,297.655,108.052,203.155,193.973,316.645,183.727,195.463,266.665,325.616,243.714,260.134,172.049,-124.476,412.188,1264.73,-142.993,297.597,1310.07,-235.093,294.426,1318.71,-50.8935,300.768,1301.42,-275.72,108.697,1348.33,-8.26234,138.696,1407.18,-278.803,-59.7428,1279.2,12.7835,-8.46196,1300.72,-137.719,156.446,1314.49
1,1669290887.050594207,264.043,54.0701,258.348,112.689,218.148,114.64,299.003,110.716,200.765,197.932,316.615,183.658,195.714,268.171,325.482,265.976,260.479,173.395,-123.889,411.986,1265.09,-141.506,292.445,1311.49,-235.089,289.584,1318.88,-47.9225,295.305,1304.11,-278.145,98.214,1332.94,-8.32512,138.683,1405.34,-277.565,-62.9643,1276.09,11.6375,-55.1917,1213.06,-136.979,153.407,1315
1,1669290887.082520816,264.356,54.2101,259.287,116.714,217.748,118.524,300.853,114.903,201.838,210.631,317.859,187.065,198.698,258.067,329.594,263.719,262.229,179.634,-123.17,411.588,1264.82,-139.6,283.71,1313.86,-235.189,279.633,1314.27,-44.0123,287.786,1313.45,-274.673,68.3262,1328.25,-5.29258,130.97,1412.59,-260.749,-38.867,1228.27,20.1587,-49.8777,1200.62,-133.427,139.533,1319.7
1,1669290887.115794372,264.647,53.9407,260.122,120.318,218.366,122.081,301.721,118.562,200.741,216.328,318.19,187.841,200.172,253.174,323.989,266.382,263.367,184.705,-122.369,411.656,1263.2,-137.712,275.478,1314.16,-233.305,270.908,1311.68,-42.1193,280.048,1316.64,-276.446,54.9166,1324.53,-4.48261,129.25,1414.79,-260.365,-28.6486,1241.56,8.46665,-56.045,1212.87,-130.795,127.807,1319.65
1,1669290887.149996550,265.061,53.7871,259.509,119.904,217.949,121.825,301.016,117.985,199.53,216.182,320.525,193.686,196.323,244.886,338.483,267.167,262.902,185.303,-121.299,411.474,1261.6,-138.803,275.795,1311.13,-234.017,271.212,1310.3,-43.5881,280.378,1311.96,-279.013,55.2085,1323.39,1.29786,114.613,1412.89,-265.866,-10.5109,1228.33,38.3124,-56.3593,1184.43,-131.66,126.226,1317.57
1,1669290887.182301258,265.934,53.5583,259.693,120.023,218.487,122.079,300.983,117.962,209.199,208.033,322.213,196.395,200.346,257.978,350.56,264.752,263.124,185.724,-119.003,410.705,1257.7,-138.219,275.202,1309.61,-232.896,270.76,1310.94,-43.5416,279.644,1308.28,-263.759,76.1594,1360.2,5.45353,107.566,1408.4,-243.609,-36.6321,1163.34,61.5188,-49.866,1150.24,-131.078,125.186,1316.86
1,1669290887.215857165,266.351,53.6567,260.139,121.617,218.516,123.726,302.012,119.495,211.452,206.328,326.603,196.64,202.68,257.579,338.227,234.146,263.397,186.879,-117.817,409.552,1254.83,-136.976,271.108,1307.5,-232.916,267.077,1311.43,-41.0362,275.138,1303.57,-260.567,80.8946,1371.63,16.104,105.84,1393.62,-244.376,-36.6462,1190.22,39.4099,12.6683,1235.44,-130.378,122.455,1316.14
1,1669290887.248981128,267.658,52.7038,259.283,119.597,217.97,121.768,300.934,117.407,210.633,204.254,328.071,196.245,199.706,253.524,332.196,263.091,262.533,185.787,-113.933,408.017,1243.76,-138.833,275.535,1306.55,-234.248,271.665,1311.86,-43.4175,279.404,1301.24,-263.813,86.2964,1378.33,19.332,104.883,1368.57,-250.185,-28.1506,1188.39,24.5171,-46.458,1148.67,-132.252,124.865,1315
1,1669290887.283770853,268.469,51.7089,259.141,118.79,217.983,120.515,300.672,117.049,205.25,200.929,324.882,191.811,197.745,248.511,336.754,254.474,261.491,184.34,-111.506,407.764,1236.42,-138.784,276.634,1303.03,-233.691,273.927,1308.91,-43.8768,279.34,1297.15,-272.153,92.7386,1355.19,11.3291,111.929,1326.12,-269.655,-18.7874,1260.33,33.8844,-29.2966,1155.64,-134.117,127.69,1309.79
